influencer_id,platform,date,URL,caption,reach,likes,comments
154,Twitter,2025-06-02,https://example.com/post/154/11900620,Post by Suresh Iyer on Fat Burners,601872,42237,4081
328,Twitter,2023-10-24,https://example.com/post/328/86911749,Post by Sneha Malhotra on Speciality Supplements,264417,88763,154
455,YouTube,2024-06-13,https://example.com/post/455/88447306,Post by Pooja Chopra on Herbs for Personal Care,869626,82354,4493
24,Twitter,2023-05-08,https://example.com/post/24/98296620,Post by Anjali Naidu on Weight Loss Foods,454190,192,1381
368,Instagram,2023-12-20,https://example.com/post/368/46274334,Post by Rahul Bhartia on Speciality Supplements,155286,85335,362
411,YouTube,2023-11-14,https://example.com/post/411/22082719,Post by Karan Malhotra on Multivitamins,371959,69576,4919
500,Facebook,2023-05-07,https://example.com/post/500/54576867,Post by Divya Chatterjee on Vital Herbs,546872,36798,143
240,Facebook,2023-08-20,https://example.com/post/240/51899943,Post by Sneha Das on Gainers,162024,5406,1862
50,YouTube,2025-01-11,https://example.com/post/50/99253164,Post by Ravi Naidu on Pre/Post Workout,483173,61806,2340
273,Instagram,2025-01-04,https://example.com/post/273/71777181,Post by Anjali Das on Speciality Supplements,381186,79959,2992
490,Facebook,2023-03-14,https://example.com/post/490/98087903,Post by Rahul Mehta on Multivitamins,324761,8791,4206
461,Twitter,2024-12-12,https://example.com/post/461/45877042,Post by Karan Bhartia on Weight Loss Foods,954211,90061,4281
370,YouTube,2023-06-15,https://example.com/post/370/37040388,Post by Divya Joshi on Pre/Post Workout,4872,65698,4276
387,Facebook,2023-04-15,https://example.com/post/387/91386119,Post by Amit Mehta on Fat Burners,336544,84117,4259
448,Facebook,2024-10-13,https://example.com/post/448/79028573,Post by Suresh Menon on Fat Burners,846132,36285,868
293,Facebook,2024-12-01,https://example.com/post/293/31363906,Post by Pooja Menon on Multivitamins,257578,84814,1800
87,Facebook,2024-12-20,https://example.com/post/87/14177925,Post by Shweta Naidu on Gainers,773620,84306,2953
370,YouTube,2024-09-03,https://example.com/post/370/93578798,Post by Divya Joshi on Pre/Post Workout,794503,36743,1357
236,Twitter,2024-12-01,https://example.com/post/236/74500417,Post by Anita Patel on Fat Burners,307745,67729,1718
51,Twitter,2025-01-18,https://example.com/post/51/35832859,Post by Ravi Reddy on Fat Burners,734787,376,3145
207,YouTube,2023-08-01,https://example.com/post/207/89236172,Post by Rahul Joshi on Weight Loss Foods,225014,86190,708
191,Facebook,2023-01-29,https://example.com/post/191/81085877,Post by Sanya Joshi on Herbs for Personal Care,969174,11889,3839
277,Twitter,2025-05-15,https://example.com/post/277/30076471,Post by Shweta Nair on Gainers,310226,19275,3125
422,Twitter,2024-08-03,https://example.com/post/422/55618691,Post by Ravi Verma on Weight Loss Foods,591480,40998,3394
319,YouTube,2022-09-10,https://example.com/post/319/66426269,Post by Ravi Bhartia on Weight Loss Foods,973922,20072,1929
69,Facebook,2025-02-21,https://example.com/post/69/29382612,Post by Manish Chopra on Weight Loss Foods,231753,85740,3881
61,Twitter,2025-02-01,https://example.com/post/61/93842298,Post by Rohit Joshi on Pre/Post Workout,528000,75976,220
78,Instagram,2023-07-10,https://example.com/post/78/40601506,Post by Pooja Reddy on Pre/Post Workout,495431,89088,4695
29,Twitter,2022-10-06,https://example.com/post/29/67500657,Post by Pooja Bhartia on Fat Burners,332725,35797,4441
322,Instagram,2025-01-27,https://example.com/post/322/17466373,Post by Rohit Joshi on Vital Herbs,704698,72426,2298
415,Facebook,2025-03-05,https://example.com/post/415/69945416,Post by Shweta Singh on Herbs for Immunity,610143,42381,2125
37,Twitter,2025-01-21,https://example.com/post/37/66467984,Post by Shweta Sharma on Pre/Post Workout,521512,41201,2571
104,YouTube,2025-07-03,https://example.com/post/104/20387636,Post by Neha Mehta on Gainers,859304,71437,4430
320,Twitter,2022-10-14,https://example.com/post/320/70724532,Post by Rohit Chopra on Gainers,786327,27592,3791
264,YouTube,2022-12-07,https://example.com/post/264/57344278,Post by Vikram Mehta on Multivitamins,612514,8543,2624
253,Facebook,2022-11-20,https://example.com/post/253/84870185,Post by Rohit Gupta on Speciality Supplements,610255,39699,3027
262,Facebook,2024-10-01,https://example.com/post/262/32501369,Post by Deepak Joshi on Proteins,425659,72130,1721
259,Instagram,2024-01-15,https://example.com/post/259/83886058,Post by Sanya Das on Fat Burners,537584,58153,3367
106,Twitter,2025-07-04,https://example.com/post/106/13067430,Post by Rahul Kumar on Weight Loss Foods,904080,20438,138
351,YouTube,2025-03-31,https://example.com/post/351/63498338,Post by Anjali Chopra on Vital Herbs,84124,19833,1948
304,Twitter,2024-10-19,https://example.com/post/304/24599424,Post by Aditya Kumar on Proteins,190170,15059,4936
15,Twitter,2024-06-07,https://example.com/post/15/21840119,Post by Vikram Kumar on Pre/Post Workout,574761,71723,817
80,Facebook,2025-06-30,https://example.com/post/80/96379228,Post by Anita Mehta on Vital Herbs,406763,85989,805
262,Facebook,2023-04-25,https://example.com/post/262/13563869,Post by Deepak Joshi on Proteins,681374,64072,57
469,Facebook,2024-10-24,https://example.com/post/469/62079695,Post by Rohit Chatterjee on Multivitamins,751013,99720,4882
19,Twitter,2023-03-24,https://example.com/post/19/16318342,Post by Isha Joshi on Multivitamins,477768,76876,1080
113,Facebook,2025-04-05,https://example.com/post/113/29694380,Post by Suresh Singh on Weight Loss Foods,619114,72773,1179
199,Twitter,2023-11-10,https://example.com/post/199/40051846,Post by Sneha Iyer on Vital Herbs,289254,92644,4189
340,Facebook,2025-01-04,https://example.com/post/340/98765289,Post by Suresh Nair on Multivitamins,319544,79672,3720
472,Facebook,2022-10-27,https://example.com/post/472/42562617,Post by Deepak Chatterjee on Proteins,749524,41492,362
216,Facebook,2025-04-25,https://example.com/post/216/54010480,Post by Pooja Kapoor on Herbs for Personal Care,483598,67032,3389
442,Instagram,2025-06-21,https://example.com/post/442/40237434,Post by Neha Das on Herbs for Personal Care,201287,44394,2902
354,Instagram,2025-01-23,https://example.com/post/354/11781029,Post by Priya Nair on Fat Burners,840244,63860,3622
121,Instagram,2023-02-17,https://example.com/post/121/32925528,Post by Pooja Reddy on Fat Burners,881661,86321,1786
52,YouTube,2024-05-16,https://example.com/post/52/54193817,Post by Suresh Gupta on Herbs for Personal Care,357792,82903,349
349,Twitter,2024-05-06,https://example.com/post/349/69052886,Post by Vikram Mehta on Gainers,709962,4340,2928
66,YouTube,2023-02-01,https://example.com/post/66/80437142,Post by Vikram Verma on Weight Loss Foods,502681,81035,4943
346,YouTube,2023-10-23,https://example.com/post/346/79333964,Post by Anjali Patel on Vital Herbs,288150,93230,2295
135,Instagram,2022-10-24,https://example.com/post/135/51765823,Post by Pooja Chopra on Herbs for Personal Care,386503,66778,4402
108,Twitter,2023-02-24,https://example.com/post/108/20247511,Post by Manish Menon on Weight Loss Foods,327488,8424,2527
455,YouTube,2025-04-09,https://example.com/post/455/16899631,Post by Pooja Chopra on Herbs for Personal Care,684043,92004,838
386,Facebook,2023-06-02,https://example.com/post/386/40443496,Post by Rohit Chopra on Proteins,680662,42347,403
102,YouTube,2024-10-22,https://example.com/post/102/81907704,Post by Rahul Menon on Herbs for Personal Care,466535,14970,2656
322,Instagram,2024-10-07,https://example.com/post/322/81647438,Post by Rohit Joshi on Vital Herbs,631970,9834,306
299,Facebook,2025-01-06,https://example.com/post/299/70442839,Post by Deepak Chatterjee on Weight Loss Foods,648925,58561,4405
28,Facebook,2023-05-12,https://example.com/post/28/41154721,Post by Vikram Joshi on Herbs for Personal Care,670840,39706,2187
183,Instagram,2024-12-14,https://example.com/post/183/78770227,Post by Priya Gupta on Vital Herbs,307102,34574,3375
500,Facebook,2025-03-19,https://example.com/post/500/87108752,Post by Divya Chatterjee on Vital Herbs,850561,38512,202
469,Facebook,2023-11-11,https://example.com/post/469/66808785,Post by Rohit Chatterjee on Multivitamins,761877,56053,2442
417,Instagram,2022-09-07,https://example.com/post/417/18911205,Post by Ravi Chopra on Herbs for Immunity,453991,28614,1103
314,Facebook,2024-05-08,https://example.com/post/314/74393080,Post by Aditya Kumar on Vital Herbs,230249,99452,4084
260,Instagram,2023-09-24,https://example.com/post/260/25975293,Post by Neha Joshi on Fat Burners,373314,76372,4081
188,YouTube,2025-02-06,https://example.com/post/188/31497245,Post by Sanya Verma on Gainers,631634,92233,1206
340,Facebook,2025-01-09,https://example.com/post/340/41342715,Post by Suresh Nair on Multivitamins,110534,66771,3223
493,YouTube,2023-09-24,https://example.com/post/493/15066164,Post by Ravi Reddy on Weight Loss Foods,144345,74097,726
170,Facebook,2024-08-17,https://example.com/post/170/98837210,Post by Pooja Mehta on Vital Herbs,320081,84268,1340
421,Instagram,2023-11-01,https://example.com/post/421/40418991,Post by Manish Das on Weight Loss Foods,184553,39382,741
193,Instagram,2024-08-26,https://example.com/post/193/19257341,Post by Vikram Joshi on Multivitamins,577706,45526,2083
276,Instagram,2023-12-13,https://example.com/post/276/88259397,Post by Vikram Patel on Pre/Post Workout,454887,51045,196
485,Twitter,2025-03-06,https://example.com/post/485/37823865,Post by Amit Kumar on Multivitamins,315458,38275,3148
434,YouTube,2025-03-15,https://example.com/post/434/44172923,Post by Suresh Singh on Speciality Supplements,408661,23208,1002
177,Twitter,2024-07-24,https://example.com/post/177/83117704,Post by Divya Joshi on Herbs for Immunity,298203,85286,674
472,Facebook,2025-04-17,https://example.com/post/472/45934752,Post by Deepak Chatterjee on Proteins,777705,79972,941
218,YouTube,2022-12-02,https://example.com/post/218/69317988,Post by Manish Iyer on Herbs for Personal Care,4080,44178,107
486,Facebook,2023-06-20,https://example.com/post/486/32224418,Post by Aditya Singh on Fat Burners,81659,67371,770
208,YouTube,2022-12-19,https://example.com/post/208/96641627,Post by Isha Chatterjee on Fat Burners,875647,37625,810
117,YouTube,2024-03-30,https://example.com/post/117/46702832,Post by Manish Naidu on Fat Burners,701077,62900,3167
358,Twitter,2022-11-21,https://example.com/post/358/89295660,Post by Deepak Das on Herbs for Personal Care,268539,73771,1666
356,YouTube,2025-04-17,https://example.com/post/356/70364220,Post by Pooja Menon on Vital Herbs,302781,3435,1052
303,Instagram,2023-04-07,https://example.com/post/303/81942653,Post by Anita Malhotra on Multivitamins,425744,37879,1977
498,YouTube,2023-09-10,https://example.com/post/498/13848263,Post by Amit Kumar on Proteins,852346,19915,3479
493,YouTube,2024-07-06,https://example.com/post/493/13968838,Post by Ravi Reddy on Weight Loss Foods,604075,95209,4793
197,Facebook,2023-08-12,https://example.com/post/197/25646439,Post by Divya Malhotra on Gainers,585927,24771,3404
194,YouTube,2025-02-05,https://example.com/post/194/71697164,Post by Aditya Joshi on Proteins,130094,78664,3092
213,Twitter,2024-11-18,https://example.com/post/213/68452811,Post by Shweta Verma on Proteins,999817,10268,12
72,Twitter,2024-04-26,https://example.com/post/72/62902765,Post by Pooja Joshi on Herbs for Immunity,960730,31574,2276
90,Twitter,2022-09-28,https://example.com/post/90/28042523,Post by Manish Bhartia on Herbs for Personal Care,832975,16827,1094
349,Twitter,2023-10-18,https://example.com/post/349/46059588,Post by Vikram Mehta on Gainers,644530,77170,4458
21,YouTube,2022-12-20,https://example.com/post/21/38018859,Post by Isha Naidu on Herbs for Immunity,761425,57422,3468
284,Twitter,2023-10-20,https://example.com/post/284/66502445,Post by Rahul Joshi on Multivitamins,512938,46984,132
49,Instagram,2025-03-22,https://example.com/post/49/70711979,Post by Priya Kapoor on Gainers,645106,9509,2682
77,Facebook,2024-04-08,https://example.com/post/77/47054585,Post by Anjali Kumar on Herbs for Immunity,854805,52951,985
141,Instagram,2024-03-17,https://example.com/post/141/13610695,Post by Amit Verma on Vital Herbs,647742,21572,1730
126,YouTube,2024-07-11,https://example.com/post/126/18411037,Post by Ravi Malhotra on Proteins,481165,39901,3239
465,Instagram,2024-08-01,https://example.com/post/465/68288208,Post by Anita Sharma on Herbs for Immunity,925510,40311,1147
445,Twitter,2024-09-03,https://example.com/post/445/17052675,Post by Divya Iyer on Fat Burners,116389,72085,3143
127,Twitter,2025-04-22,https://example.com/post/127/27212173,Post by Ravi Reddy on Gainers,399049,28647,544
291,Facebook,2024-07-24,https://example.com/post/291/96281310,Post by Karan Sharma on Multivitamins,400918,80310,2743
183,Instagram,2023-06-13,https://example.com/post/183/95813283,Post by Priya Gupta on Vital Herbs,192582,63746,3593
193,Instagram,2024-01-14,https://example.com/post/193/22439507,Post by Vikram Joshi on Multivitamins,314136,79722,368
14,Twitter,2023-10-11,https://example.com/post/14/83494016,Post by Shweta Patel on Pre/Post Workout,340084,375,1465
381,Twitter,2024-06-09,https://example.com/post/381/56073599,Post by Deepak Gupta on Vital Herbs,67632,95550,1706
426,Twitter,2024-01-31,https://example.com/post/426/48728311,Post by Anjali Chatterjee on Herbs for Immunity,971309,89617,2095
449,Instagram,2024-10-19,https://example.com/post/449/74573644,Post by Neha Menon on Multivitamins,148515,23717,4369
467,Instagram,2023-11-05,https://example.com/post/467/86861515,Post by Pooja Patel on Speciality Supplements,1832,39462,3840
387,Facebook,2023-11-30,https://example.com/post/387/41329793,Post by Amit Mehta on Fat Burners,70315,33170,2958
142,Twitter,2024-09-06,https://example.com/post/142/21232956,Post by Anjali Kapoor on Vital Herbs,392948,90048,3950
150,Facebook,2023-09-03,https://example.com/post/150/29973866,Post by Divya Nair on Vital Herbs,375968,12212,937
134,Facebook,2025-02-16,https://example.com/post/134/80596261,Post by Deepak Nair on Multivitamins,543175,61202,4830
422,Twitter,2024-05-03,https://example.com/post/422/38676458,Post by Ravi Verma on Weight Loss Foods,67613,17615,66
149,YouTube,2022-08-22,https://example.com/post/149/88270797,Post by Isha Das on Gainers,338883,37459,1997
226,YouTube,2025-05-04,https://example.com/post/226/97326280,Post by Anita Chatterjee on Herbs for Personal Care,457598,55745,776
264,YouTube,2023-08-26,https://example.com/post/264/16948119,Post by Vikram Mehta on Multivitamins,733288,69300,3063
258,Instagram,2022-11-07,https://example.com/post/258/18022803,Post by Anjali Nair on Speciality Supplements,105758,94826,4390
246,Twitter,2023-12-05,https://example.com/post/246/21512405,Post by Deepak Chopra on Gainers,328176,27067,4770
44,Facebook,2024-05-19,https://example.com/post/44/22361346,Post by Shweta Patel on Proteins,984898,8559,2049
118,YouTube,2024-12-28,https://example.com/post/118/74609875,Post by Pooja Nair on Pre/Post Workout,561842,54124,1399
324,YouTube,2023-02-22,https://example.com/post/324/11984025,Post by Shweta Chopra on Fat Burners,510487,71943,635
281,Twitter,2025-02-13,https://example.com/post/281/23061775,Post by Ravi Kapoor on Herbs for Immunity,48539,80677,3320
324,YouTube,2025-07-03,https://example.com/post/324/52960880,Post by Shweta Chopra on Fat Burners,444804,39527,1055
170,Facebook,2025-02-09,https://example.com/post/170/17097304,Post by Pooja Mehta on Vital Herbs,427294,84239,4488
334,YouTube,2022-07-29,https://example.com/post/334/29164667,Post by Vikram Chopra on Speciality Supplements,906681,56124,4736
337,YouTube,2023-09-03,https://example.com/post/337/42801620,Post by Pooja Sharma on Herbs for Personal Care,970406,94616,590
191,Facebook,2024-01-15,https://example.com/post/191/34052602,Post by Sanya Joshi on Herbs for Personal Care,742058,97442,1607
7,Twitter,2024-10-29,https://example.com/post/7/14461447,Post by Rahul Verma on Herbs for Personal Care,56358,24257,1599
28,Facebook,2023-08-07,https://example.com/post/28/77404479,Post by Vikram Joshi on Herbs for Personal Care,453709,43990,2745
466,Facebook,2022-09-01,https://example.com/post/466/53814159,Post by Priya Naidu on Pre/Post Workout,960984,18151,1377
148,Facebook,2023-02-05,https://example.com/post/148/22863109,Post by Suresh Singh on Weight Loss Foods,304327,20156,223
207,YouTube,2024-11-08,https://example.com/post/207/74478145,Post by Rahul Joshi on Weight Loss Foods,39449,13563,2580
39,Instagram,2023-12-31,https://example.com/post/39/52917259,Post by Ravi Das on Weight Loss Foods,775410,77228,4639
73,Twitter,2022-09-02,https://example.com/post/73/22810877,Post by Pooja Naidu on Multivitamins,902687,52714,3476
458,Facebook,2023-12-18,https://example.com/post/458/37622902,Post by Manish Menon on Speciality Supplements,891036,97067,4254
73,Twitter,2023-04-14,https://example.com/post/73/28211123,Post by Pooja Naidu on Multivitamins,895310,17958,2276
20,Instagram,2022-09-27,https://example.com/post/20/52884727,Post by Neha Chopra on Speciality Supplements,244382,77003,1068
95,Twitter,2023-07-20,https://example.com/post/95/16333941,Post by Neha Malhotra on Herbs for Personal Care,391529,49566,1145
336,YouTube,2022-09-19,https://example.com/post/336/22831991,Post by Amit Kapoor on Speciality Supplements,696473,96933,379
436,Twitter,2022-12-26,https://example.com/post/436/25283612,Post by Vikram Joshi on Vital Herbs,795993,27278,2097
274,Facebook,2024-04-13,https://example.com/post/274/38061693,Post by Priya Patel on Herbs for Immunity,235490,75531,827
99,Instagram,2023-11-03,https://example.com/post/99/96133200,Post by Suresh Patel on Fat Burners,183776,47710,1487
265,Twitter,2024-09-07,https://example.com/post/265/25669076,Post by Sanya Gupta on Gainers,836303,28188,1296
125,Twitter,2023-12-27,https://example.com/post/125/55034753,Post by Vikram Iyer on Gainers,873838,54015,2320
171,Instagram,2023-04-09,https://example.com/post/171/39068652,Post by Neha Malhotra on Fat Burners,320059,24386,4100
205,Twitter,2024-03-27,https://example.com/post/205/49990044,Post by Manish Kapoor on Herbs for Immunity,640014,58077,3507
407,Twitter,2022-08-04,https://example.com/post/407/33254918,Post by Sneha Singh on Multivitamins,277518,76550,4194
221,YouTube,2024-12-20,https://example.com/post/221/35947867,Post by Neha Chopra on Proteins,281622,22839,446
374,Instagram,2024-07-24,https://example.com/post/374/43221198,Post by Ravi Sharma on Herbs for Personal Care,459506,98400,3717
326,Twitter,2025-03-20,https://example.com/post/326/93899820,Post by Amit Singh on Fat Burners,949867,31835,2266
339,YouTube,2024-08-01,https://example.com/post/339/33803103,Post by Priya Nair on Speciality Supplements,653036,61902,1900
183,Instagram,2024-10-30,https://example.com/post/183/22363487,Post by Priya Gupta on Vital Herbs,351862,90274,1454
197,Facebook,2024-10-29,https://example.com/post/197/59784886,Post by Divya Malhotra on Gainers,854618,43633,4609
434,YouTube,2022-12-07,https://example.com/post/434/45904728,Post by Suresh Singh on Speciality Supplements,512626,51179,1291
190,YouTube,2023-12-11,https://example.com/post/190/95843097,Post by Ravi Mehta on Herbs for Personal Care,536714,7990,3412
214,Facebook,2024-03-30,https://example.com/post/214/24123246,Post by Ravi Joshi on Proteins,280551,62011,3026
113,Facebook,2023-12-17,https://example.com/post/113/64266882,Post by Suresh Singh on Weight Loss Foods,891236,76282,3038
82,Twitter,2024-03-06,https://example.com/post/82/69261347,Post by Divya Das on Proteins,816220,35543,3226
223,Twitter,2024-05-05,https://example.com/post/223/99512937,Post by Aditya Iyer on Vital Herbs,245659,44360,1707
288,Instagram,2024-11-06,https://example.com/post/288/27083475,Post by Neha Kapoor on Herbs for Immunity,799898,83122,4723
283,Twitter,2024-06-18,https://example.com/post/283/43533178,Post by Rohit Chatterjee on Herbs for Immunity,162581,38013,1659
450,Instagram,2024-09-27,https://example.com/post/450/76283981,Post by Rohit Mehta on Speciality Supplements,969652,77695,1234
153,Twitter,2023-02-21,https://example.com/post/153/55466894,Post by Aditya Gupta on Herbs for Immunity,498885,10771,1283
329,Instagram,2025-02-16,https://example.com/post/329/96551818,Post by Deepak Reddy on Proteins,732740,54883,1609
382,Instagram,2023-10-27,https://example.com/post/382/53484070,Post by Sanya Reddy on Herbs for Immunity,285639,27903,2347
211,Instagram,2024-05-27,https://example.com/post/211/77137222,Post by Isha Nair on Herbs for Personal Care,786470,56301,2018
343,Twitter,2022-09-16,https://example.com/post/343/65426389,Post by Aditya Naidu on Multivitamins,823914,13323,3221
375,Facebook,2023-05-22,https://example.com/post/375/49733158,Post by Sanya Patel on Vital Herbs,593976,61704,4835
328,Twitter,2023-11-21,https://example.com/post/328/92666190,Post by Sneha Malhotra on Speciality Supplements,638973,98622,4475
404,Twitter,2022-12-30,https://example.com/post/404/65738013,Post by Rahul Nair on Vital Herbs,101853,46513,1839
345,Twitter,2025-05-14,https://example.com/post/345/21180661,Post by Anita Reddy on Weight Loss Foods,107436,51646,4221
336,YouTube,2023-08-31,https://example.com/post/336/71995791,Post by Amit Kapoor on Speciality Supplements,93677,3880,2005
12,Facebook,2025-05-08,https://example.com/post/12/37946715,Post by Karan Nair on Gainers,498008,17194,3109
31,Instagram,2025-03-16,https://example.com/post/31/32286339,Post by Anita Naidu on Pre/Post Workout,813662,583,781
141,Instagram,2024-12-08,https://example.com/post/141/74689395,Post by Amit Verma on Vital Herbs,581796,93318,156
285,YouTube,2023-05-07,https://example.com/post/285/61888236,Post by Sneha Joshi on Gainers,768469,36107,4700
107,Facebook,2023-03-23,https://example.com/post/107/27691897,Post by Amit Sharma on Vital Herbs,129435,37467,3262
402,Instagram,2023-08-31,https://example.com/post/402/89477464,Post by Suresh Gupta on Proteins,806530,39089,3621
204,YouTube,2023-08-05,https://example.com/post/204/53394568,Post by Shweta Das on Vital Herbs,674651,36484,1180
384,YouTube,2023-06-26,https://example.com/post/384/62157064,Post by Vikram Mehta on Fat Burners,884370,92132,2429
177,Twitter,2024-11-01,https://example.com/post/177/37530044,Post by Divya Joshi on Herbs for Immunity,962713,25118,4897
56,Facebook,2025-02-21,https://example.com/post/56/28615277,Post by Manish Nair on Proteins,785388,76737,4822
323,Facebook,2024-03-31,https://example.com/post/323/11523124,Post by Deepak Kapoor on Speciality Supplements,226686,51877,4691
135,Instagram,2025-05-25,https://example.com/post/135/99247243,Post by Pooja Chopra on Herbs for Personal Care,84806,87575,899
93,YouTube,2024-11-18,https://example.com/post/93/61441320,Post by Vikram Chatterjee on Speciality Supplements,754512,38340,4646
236,Twitter,2023-01-22,https://example.com/post/236/93271615,Post by Anita Patel on Fat Burners,430914,59228,209
211,Instagram,2023-10-27,https://example.com/post/211/39319972,Post by Isha Nair on Herbs for Personal Care,345600,28974,4915
57,Instagram,2022-09-30,https://example.com/post/57/24076655,Post by Vikram Menon on Speciality Supplements,409556,14131,1391
180,YouTube,2022-09-19,https://example.com/post/180/25245600,Post by Aditya Nair on Weight Loss Foods,421848,94214,2022
291,Facebook,2024-02-02,https://example.com/post/291/88530951,Post by Karan Sharma on Multivitamins,36533,99850,666
100,Facebook,2023-10-31,https://example.com/post/100/41088021,Post by Aditya Reddy on Pre/Post Workout,286396,35688,1764
244,YouTube,2024-11-29,https://example.com/post/244/74697129,Post by Suresh Bhartia on Herbs for Immunity,689695,26935,2241
274,Facebook,2023-02-15,https://example.com/post/274/47775156,Post by Priya Patel on Herbs for Immunity,48805,73889,4468
409,YouTube,2024-01-19,https://example.com/post/409/21893154,Post by Anita Iyer on Herbs for Immunity,764751,8186,582
443,Instagram,2024-12-30,https://example.com/post/443/76253065,Post by Amit Sharma on Herbs for Immunity,630665,28428,308
38,Facebook,2023-12-21,https://example.com/post/38/83068652,Post by Deepak Chatterjee on Multivitamins,96568,13646,3280
6,Instagram,2024-02-24,https://example.com/post/6/87623736,Post by Karan Kapoor on Gainers,687243,93160,4835
340,Facebook,2023-01-11,https://example.com/post/340/13344072,Post by Suresh Nair on Multivitamins,50870,40885,1323
458,Facebook,2022-10-12,https://example.com/post/458/30202738,Post by Manish Menon on Speciality Supplements,556364,73689,3417
437,Twitter,2024-11-25,https://example.com/post/437/25981296,Post by Rohit Iyer on Herbs for Personal Care,424832,71391,270
383,Facebook,2022-12-20,https://example.com/post/383/93328329,Post by Suresh Chatterjee on Vital Herbs,632475,5234,2018
150,Facebook,2023-05-16,https://example.com/post/150/26373743,Post by Divya Nair on Vital Herbs,887709,26339,2112
257,Instagram,2024-05-29,https://example.com/post/257/50582530,Post by Suresh Sharma on Weight Loss Foods,581404,34277,1277
31,Instagram,2023-09-27,https://example.com/post/31/52849209,Post by Anita Naidu on Pre/Post Workout,208074,9839,3485
32,Instagram,2025-03-30,https://example.com/post/32/85896671,Post by Sneha Reddy on Gainers,704908,12654,3978
429,YouTube,2023-02-14,https://example.com/post/429/37569515,Post by Shweta Chopra on Vital Herbs,966508,71293,3130
31,Instagram,2023-01-04,https://example.com/post/31/53476543,Post by Anita Naidu on Pre/Post Workout,826443,63036,810
438,Facebook,2023-01-17,https://example.com/post/438/76506548,Post by Suresh Patel on Fat Burners,122641,26694,1107
401,YouTube,2023-02-10,https://example.com/post/401/88244475,Post by Suresh Naidu on Vital Herbs,715966,40608,132
70,Facebook,2024-04-06,https://example.com/post/70/72267690,Post by Vikram Patel on Vital Herbs,702504,614,1323
497,Facebook,2025-06-25,https://example.com/post/497/84577463,Post by Deepak Bhartia on Herbs for Personal Care,843010,85928,723
149,YouTube,2023-01-29,https://example.com/post/149/26002927,Post by Isha Das on Gainers,139957,69992,3763
436,Twitter,2024-03-28,https://example.com/post/436/52562292,Post by Vikram Joshi on Vital Herbs,144358,63564,615
396,Twitter,2023-10-04,https://example.com/post/396/68537694,Post by Priya Menon on Fat Burners,500580,66906,3018
252,Twitter,2024-09-11,https://example.com/post/252/49535714,Post by Priya Patel on Vital Herbs,902970,56240,1536
310,Facebook,2022-12-18,https://example.com/post/310/42056846,Post by Priya Sharma on Herbs for Immunity,582024,10495,307
471,Instagram,2025-05-12,https://example.com/post/471/50488852,Post by Shweta Gupta on Herbs for Immunity,645524,14625,3104
63,Facebook,2024-03-02,https://example.com/post/63/32725647,Post by Anjali Sharma on Vital Herbs,262623,84121,1243
61,Twitter,2024-07-07,https://example.com/post/61/48112316,Post by Rohit Joshi on Pre/Post Workout,920578,6326,623
364,YouTube,2023-11-23,https://example.com/post/364/21059697,Post by Suresh Das on Herbs for Immunity,965775,44026,1784
170,Facebook,2022-11-07,https://example.com/post/170/65158740,Post by Pooja Mehta on Vital Herbs,626802,87010,3549
495,Facebook,2023-08-08,https://example.com/post/495/62148427,Post by Sneha Reddy on Speciality Supplements,70656,53333,4488
130,Instagram,2024-06-29,https://example.com/post/130/55249515,Post by Anjali Reddy on Multivitamins,176343,42409,1437
388,Twitter,2025-05-07,https://example.com/post/388/51860882,Post by Karan Sharma on Speciality Supplements,937820,9887,16
72,Twitter,2024-08-07,https://example.com/post/72/47983040,Post by Pooja Joshi on Herbs for Immunity,511193,94508,532
479,Instagram,2025-03-06,https://example.com/post/479/88349529,Post by Suresh Malhotra on Multivitamins,570170,78327,2260
267,Twitter,2025-07-05,https://example.com/post/267/58169137,Post by Divya Malhotra on Pre/Post Workout,447608,51224,4952
145,Twitter,2025-05-27,https://example.com/post/145/86532704,Post by Manish Patel on Pre/Post Workout,996767,78415,1809
30,Instagram,2022-09-25,https://example.com/post/30/59559121,Post by Isha Reddy on Pre/Post Workout,112114,77493,2791
222,Instagram,2025-02-03,https://example.com/post/222/56690065,Post by Karan Joshi on Herbs for Immunity,985696,87004,3292
107,Facebook,2024-08-11,https://example.com/post/107/58863529,Post by Amit Sharma on Vital Herbs,817103,66223,2426
454,Facebook,2023-05-19,https://example.com/post/454/34727121,Post by Anita Sharma on Fat Burners,471029,83693,707
234,Facebook,2023-06-09,https://example.com/post/234/62306833,Post by Anita Malhotra on Speciality Supplements,424842,17517,2962
208,YouTube,2024-08-14,https://example.com/post/208/13474941,Post by Isha Chatterjee on Fat Burners,272571,50221,65
244,YouTube,2022-09-09,https://example.com/post/244/99031563,Post by Suresh Bhartia on Herbs for Immunity,45914,10929,2408
440,YouTube,2024-02-07,https://example.com/post/440/24929252,Post by Shweta Chatterjee on Gainers,880579,29211,41
420,Facebook,2024-09-06,https://example.com/post/420/78349575,Post by Rahul Nair on Gainers,680772,55228,1474
134,Facebook,2022-10-15,https://example.com/post/134/78712941,Post by Deepak Nair on Multivitamins,467699,13498,42
2,Instagram,2024-11-14,https://example.com/post/2/64918951,Post by Isha Naidu on Gainers,568799,78628,483
345,Twitter,2024-02-01,https://example.com/post/345/23460777,Post by Anita Reddy on Weight Loss Foods,510462,17820,4393
